x,y
9.692307692307692,3.840632056747817e-05
9.68986568986569,3.8433869861345866e-05
9.687423687423687,3.846144983206578e-05
9.684981684981684,3.848906052651375e-05
9.682539682539682,3.851670199165722e-05
9.68009768009768,3.854437427455547e-05
9.677655677655677,3.857207742235978e-05
9.675213675213675,3.859981148231372e-05
9.672771672771672,3.862757650175335e-05
9.67032967032967,3.8655372528107444e-05
9.667887667887667,3.868319960889766e-05
9.665445665445665,3.871105779173881e-05
9.663003663003662,3.873894712433912e-05
9.66056166056166,3.876686765450038e-05
9.658119658119658,3.8794819430118196e-05
9.655677655677655,3.882280249918222e-05
9.653235653235653,3.8850816909776365e-05
9.65079365079365,3.8878862710079084e-05
9.648351648351648,3.8906939948363484e-05
9.645909645909645,3.893504867299766e-05
9.643467643467643,3.8963188932444884e-05
9.64102564102564,3.899136077526384e-05
9.638583638583638,3.901956425010881e-05
9.636141636141636,3.904779940572998e-05
9.633699633699633,3.9076066290973616e-05
9.63125763125763,3.910436495478232e-05
9.628815628815628,3.9132695446195224e-05
9.626373626373626,3.916105781434829e-05
9.623931623931623,3.918945210847448e-05
9.621489621489621,3.9217878377904037e-05
9.619047619047619,3.9246336672064674e-05
9.616605616605616,3.927482704048183e-05
9.614163614163614,3.9303349532778934e-05
9.611721611721611,3.93319041986776e-05
9.609279609279609,3.9360491087997886e-05
9.606837606837606,3.9389110250658516e-05
9.604395604395604,3.941776173667713e-05
9.601953601953602,3.9446445596170566e-05
9.5995115995116,3.947516187935498e-05
9.597069597069597,3.950391063654621e-05
9.594627594627594,3.953269191815996e-05
9.592185592185592,3.9561505774712086e-05
9.58974358974359,3.9590352256818745e-05
9.587301587301587,3.961923141519673e-05
9.584859584859585,3.96481433006637e-05
9.582417582417582,3.967708796413839e-05
9.57997557997558,3.9706065456640856e-05
9.577533577533577,3.973507582929276e-05
9.575091575091575,3.9764119133317605e-05
9.572649572649572,3.9793195420040986e-05
9.57020757020757,3.9822304740890765e-05
9.567765567765568,3.9851447147397446e-05
9.565323565323565,3.988062269119432e-05
9.562881562881563,3.99098314240178e-05
9.56043956043956,3.993907339770759e-05
9.557997557997558,3.9968348664206984e-05
9.555555555555555,3.9997657275563115e-05
9.553113553113553,4.002699928392722e-05
9.55067155067155,4.0056374741554835e-05
9.548229548229548,4.008578370080614e-05
9.545787545787546,4.011522621414613e-05
9.543345543345543,4.014470233414495e-05
9.54090354090354,4.017421211347807e-05
9.538461538461538,4.0203755604926604e-05
9.536019536019536,4.0233332861377546e-05
9.533577533577533,4.0262943935824045e-05
9.531135531135531,4.029258888136562e-05
9.528693528693529,4.032226775120848e-05
9.526251526251526,4.0351980598665744e-05
9.523809523809524,4.038172747715775e-05
9.521367521367521,4.0411508440212245e-05
9.518925518925519,4.0441323541464685e-05
9.516483516483516,4.047117283465856e-05
9.514041514041514,4.050105637364556e-05
9.511599511599512,4.053097421238589e-05
9.50915750915751,4.056092640494853e-05
9.506715506715507,4.059091300551154e-05
9.504273504273504,4.062093406836226e-05
9.501831501831502,4.065098964789761e-05
9.4993894993895,4.068107979862437e-05
9.496947496947497,4.071120457515946e-05
9.494505494505495,4.074136403223019e-05
9.492063492063492,4.077155822467451e-05
9.48962148962149,4.080178720744135e-05
9.487179487179487,4.083205103559083e-05
9.484737484737485,4.086234976429459e-05
9.482295482295482,4.0892683448836e-05
9.47985347985348,4.092305214461048e-05
9.477411477411477,4.09534559071258e-05
9.474969474969475,4.0983894792002304e-05
9.472527472527473,4.10143688549732e-05
9.47008547008547,4.1044878151884877e-05
9.467643467643468,4.107542273869715e-05
9.465201465201465,4.110600267148358e-05
9.462759462759463,4.113661800643169e-05
9.46031746031746,4.116726879984327e-05
9.457875457875458,4.119795510813476e-05
9.455433455433456,4.122867698783738e-05
9.452991452991453,4.12594344955975e-05
9.45054945054945,4.1290227688176946e-05
9.448107448107448,4.13210566224532e-05
9.445665445665446,4.1351921355419826e-05
9.443223443223443,4.138282194418659e-05
9.440781440781441,4.141375844597989e-05
9.438339438339439,4.1444730918142964e-05
9.435897435897436,4.147573941813624e-05
9.433455433455434,4.150678400353758e-05
9.431013431013431,4.153786473204258e-05
9.428571428571429,4.15689816614649e-05
9.426129426129426,4.160013484973653e-05
9.423687423687424,4.163132435490807e-05
9.421245421245422,4.1662550235149065e-05
9.418803418803419,4.169381254874829e-05
9.416361416361417,4.1725111354114045e-05
9.413919413919414,4.1756446709774414e-05
9.411477411477412,4.178781867437765e-05
9.40903540903541,4.1819227306692404e-05
9.406593406593407,4.185067266560808e-05
9.404151404151404,4.188215481013506e-05
9.401709401709402,4.191367379940511e-05
9.3992673992674,4.194522969267159e-05
9.396825396825397,4.197682254930986e-05
9.394383394383395,4.200845242881746e-05
9.391941391941392,4.2040119390814533e-05
9.38949938949939,4.207182349504407e-05
9.387057387057387,4.210356480137225e-05
9.384615384615385,4.213534336978871e-05
9.382173382173383,4.216715926040689e-05
9.37973137973138,4.219901253346435e-05
9.377289377289378,4.223090324932308e-05
9.374847374847375,4.226283146846976e-05
9.372405372405373,4.229479725151615e-05
9.36996336996337,4.232680065919938e-05
9.367521367521368,4.235884175238226e-05
9.365079365079366,4.239092059205355e-05
9.362637362637363,4.2423037239328385e-05
9.36019536019536,4.245519175544852e-05
9.357753357753358,4.248738420178267e-05
9.355311355311356,4.251961463982679e-05
9.352869352869353,4.2551883131204484e-05
9.350427350427351,4.258418973766726e-05
9.347985347985349,4.2616534521094893e-05
9.345543345543346,4.2648917543495686e-05
9.343101343101344,4.268133886700689e-05
9.340659340659341,4.271379855389494e-05
9.338217338217339,4.274629666655587e-05
9.335775335775336,4.277883326751558e-05
9.333333333333334,4.281140841943015e-05
9.330891330891331,4.284402218508627e-05
9.328449328449329,4.2876674627401456e-05
9.326007326007327,4.2909365809424465e-05
9.323565323565324,4.2942095794335575e-05
9.321123321123322,4.297486464544696e-05
9.31868131868132,4.300767242620303e-05
9.316239316239317,4.304051920018067e-05
9.313797313797314,4.3073405031089775e-05
9.311355311355312,4.310632998277336e-05
9.30891330891331,4.3139294119208096e-05
9.306471306471307,4.31722975045045e-05
9.304029304029305,4.320534020290739e-05
9.301587301587302,4.3238422278796154e-05
9.2991452991453,4.327154379668515e-05
9.296703296703297,4.3304704821224e-05
9.294261294261295,4.3337905417197965e-05
9.291819291819293,4.337114564952829e-05
9.28937728937729,4.340442558327257e-05
9.286935286935288,4.3437745283625034e-05
9.284493284493285,4.347110481591698e-05
9.282051282051283,4.350450424561708e-05
9.27960927960928,4.353794363833175e-05
9.277167277167278,4.357142305980547e-05
9.274725274725276,4.360494257592117e-05
9.272283272283273,4.3638502252700595e-05
9.26984126984127,4.3672102156304674e-05
9.267399267399268,4.370574235303377e-05
9.264957264957264,4.373942290932821e-05
9.262515262515262,4.377314389176848e-05
9.26007326007326,4.380690536707569e-05
9.257631257631257,4.3840707402111945e-05
9.255189255189254,4.387455006388064e-05
9.252747252747252,4.390843341952686e-05
9.25030525030525,4.394235753633772e-05
9.247863247863247,4.397632248174281e-05
9.245421245421245,4.4010328323314466e-05
9.242979242979242,4.4044375128768205e-05
9.24053724053724,4.4078462965963045e-05
9.238095238095237,4.411259190290193e-05
9.235653235653235,4.414676200773208e-05
9.233211233211232,4.418097334874532e-05
9.23076923076923,4.421522599437855e-05
9.228327228327228,4.424952001321401e-05
9.225885225885225,4.4283855473979805e-05
9.223443223443223,4.431823244555008e-05
9.22100122100122,4.4352650996945564e-05
9.218559218559218,4.438711119733392e-05
9.216117216117215,4.4421613116030114e-05
9.213675213675213,4.4456156822496716e-05
9.21123321123321,4.4490742386344425e-05
9.208791208791208,4.452536987733236e-05
9.206349206349206,4.456003936536851e-05
9.203907203907203,4.4594750920510025e-05
9.2014652014652,4.4629504612963715e-05
9.199023199023198,4.466430051308637e-05
9.196581196581196,4.46991386913852e-05
9.194139194139193,4.473401921851815e-05
9.191697191697191,4.476894216529439e-05
9.189255189255189,4.4803907602674634e-05
9.186813186813186,4.483891560177161e-05
9.184371184371184,4.487396623385034e-05
9.181929181929181,4.490905957032868e-05
9.179487179487179,4.4944195682777614e-05
9.177045177045176,4.497937464292174e-05
9.174603174603174,4.501459652263956e-05
9.172161172161172,4.504986139396399e-05
9.16971916971917,4.508516932908272e-05
9.167277167277167,4.512052040033864e-05
9.164835164835164,4.515591468023018e-05
9.162393162393162,4.5191352241411835e-05
9.15995115995116,4.522683315669445e-05
9.157509157509157,4.526235749904576e-05
9.155067155067155,4.529792534159066e-05
9.152625152625152,4.533353675761176e-05
9.15018315018315,4.536919182054967e-05
9.147741147741147,4.540489060400355e-05
9.145299145299145,4.54406331817314e-05
9.142857142857142,4.547641962765053e-05
9.14041514041514,4.551225001583806e-05
9.137973137973137,4.55481244205312e-05
9.135531135531135,4.558404291612775e-05
9.133089133089133,4.562000557718653e-05
9.13064713064713,4.5656012478427794e-05
9.128205128205128,4.5692063694733646e-05
9.125763125763125,4.572815930114847e-05
9.123321123321123,4.576429937287937e-05
9.12087912087912,4.580048398529658e-05
9.118437118437118,4.5836713213933956e-05
9.115995115995116,4.587298713448933e-05
9.113553113553113,4.590930582282497e-05
9.11111111111111,4.5945669354968054e-05
9.108669108669108,4.59820778071111e-05
9.106227106227106,4.6018531255612315e-05
9.103785103785103,4.6055029776996155e-05
9.101343101343101,4.6091573447953724e-05
9.098901098901099,4.612816234534319e-05
9.096459096459096,4.616479654619027e-05
9.094017094017094,4.620147612768863e-05
9.091575091575091,4.6238201167200357e-05
9.089133089133089,4.627497174225647e-05
9.086691086691086,4.631178793055722e-05
9.084249084249084,4.634864980997269e-05
9.081807081807082,4.6385557458543184e-05
9.079365079365079,4.642251095447967e-05
9.076923076923077,4.645951037616426e-05
9.074481074481074,4.649655580215066e-05
9.072039072039072,4.653364731116463e-05
9.06959706959707,4.6570784982104434e-05
9.067155067155067,4.660796889404133e-05
9.064713064713064,4.6645199126219973e-05
9.062271062271062,4.668247575805898e-05
9.05982905982906,4.67197988691513e-05
9.057387057387057,4.675716853926471e-05
9.054945054945055,4.679458484834231e-05
9.052503052503052,4.6832047876502955e-05
9.05006105006105,4.686955770404179e-05
9.047619047619047,4.690711441143063e-05
9.045177045177045,4.6944718079318504e-05
9.042735042735043,4.698236878853213e-05
9.04029304029304,4.702006662007636e-05
9.037851037851038,4.705781165513467e-05
9.035409035409035,4.709560397506967e-05
9.032967032967033,4.713344366142353e-05
9.03052503052503,4.717133079591854e-05
9.028083028083028,4.7209265460457505e-05
9.025641025641026,4.724724773712431e-05
9.023199023199023,4.728527770818438e-05
9.02075702075702,4.7323355456085174e-05
9.018315018315018,4.7361481063456644e-05
9.015873015873016,4.739965461311177e-05
9.013431013431013,4.743787618804704e-05
9.010989010989011,4.747614587144299e-05
9.008547008547009,4.751446374666458e-05
9.006105006105006,4.755282989726184e-05
9.003663003663004,4.7591244406970295e-05
9.001221001221001,4.7629707359711455e-05
8.998778998778999,4.766821883959334e-05
8.996336996336996,4.770677893091104e-05
8.993894993894994,4.7745387718147096e-05
8.991452991452991,4.778404528597218e-05
8.989010989010989,4.782275171924542e-05
8.986568986568987,4.786150710301505e-05
8.984126984126984,4.790031152251888e-05
8.981684981684982,4.79391650631848e-05
8.97924297924298,4.797806781063133e-05
8.976800976800977,4.801701985066808e-05
8.974358974358974,4.8056021269296324e-05
8.971916971916972,4.8095072152709554e-05
8.96947496947497,4.813417258729387e-05
8.967032967032967,4.8173322659628665e-05
8.964590964590965,4.821252245648707e-05
8.962148962148962,4.8251772064836484e-05
8.95970695970696,4.8291071571839095e-05
8.957264957264957,4.833042106485248e-05
8.954822954822955,4.836982063143007e-05
8.952380952380953,4.840927035932172e-05
8.94993894993895,4.844877033647421e-05
8.947496947496948,4.848832065103185e-05
8.945054945054945,4.852792139133696e-05
8.942612942612943,4.856757264593047e-05
8.94017094017094,4.860727450355238e-05
8.937728937728938,4.864702705314239e-05
8.935286935286936,4.868683038384044e-05
8.932844932844933,4.87266845849872e-05
8.93040293040293,4.8766589746124684e-05
8.927960927960928,4.8806545956996754e-05
8.925518925518926,4.884655330754974e-05
8.923076923076923,4.888661188793296e-05
8.920634920634921,4.892672178849922e-05
8.918192918192918,4.89668830998055e-05
8.915750915750916,4.9007095912613437e-05
8.913308913308914,4.9047360317889884e-05
8.910866910866911,4.908767640680752e-05
8.908424908424909,4.9128044270745376e-05
8.905982905982906,4.916846400128943e-05
8.903540903540904,4.9208935690233215e-05
8.901098901098901,4.92494594295783e-05
8.898656898656899,4.9290035311534916e-05
8.896214896214897,4.933066342852261e-05
8.893772893772894,4.937134387317067e-05
8.891330891330892,4.941207673831883e-05
8.88888888888889,4.94528621170178e-05
8.886446886446887,4.949370010252989e-05
8.884004884004884,4.9534590788329516e-05
8.881562881562882,4.9575534268103905e-05
8.87912087912088,4.961653063575358e-05
8.876678876678877,4.965757998539304e-05
8.874236874236875,4.969868241135128e-05
8.871794871794872,4.973983800817245e-05
8.86935286935287,4.97810468706164e-05
8.866910866910867,4.982230909365932e-05
8.864468864468865,4.986362477249434e-05
8.862026862026863,4.990499400253215e-05
8.85958485958486,4.9946416879401495e-05
8.857142857142858,4.998789349894995e-05
8.854700854700855,5.0029423957244465e-05
8.852258852258853,5.007100835057192e-05
8.84981684981685,5.0112646775439775e-05
8.847374847374848,5.015433932857676e-05
8.844932844932845,5.019608610693338e-05
8.842490842490843,5.023788720768262e-05
8.84004884004884,5.0279742728220504e-05
8.837606837606838,5.03216527661668e-05
8.835164835164836,5.036361741936557e-05
8.832722832722833,5.040563678588583e-05
8.83028083028083,5.044771096402219e-05
8.827838827838828,5.048984005229549e-05
8.825396825396826,5.053202414945339e-05
8.822954822954824,5.057426335447112e-05
8.820512820512821,5.061655776655193e-05
8.818070818070819,5.0658907485127966e-05
8.815628815628816,5.0701312609860674e-05
8.813186813186814,5.074377324064169e-05
8.810744810744811,5.078628947759326e-05
8.808302808302809,5.0828861421069074e-05
8.805860805860807,5.087148917165478e-05
8.803418803418804,5.0914172830168736e-05
8.800976800976802,5.0956912497662613e-05
8.7985347985348,5.0999708275422095e-05
8.796092796092797,5.104256026496748e-05
8.793650793650794,5.108546856805442e-05
8.791208791208792,5.112843328667454e-05
8.78876678876679,5.11714545230561e-05
8.786324786324787,5.121453237966467e-05
8.783882783882785,5.1257666959203876e-05
8.781440781440782,5.130085836461592e-05
8.77899877899878,5.134410669908243e-05
8.776556776556777,5.138741206602502e-05
8.774114774114775,5.143077456910603e-05
8.771672771672772,5.147419431222915e-05
8.76923076923077,5.151767139954021e-05
8.766788766788768,5.1561205935427744e-05
8.764346764346765,5.16047980245238e-05
8.761904761904763,5.1648447771704525e-05
8.75946275946276,5.1692155282090963e-05
8.757020757020758,5.1735920661049654e-05
8.754578754578755,5.177974401419342e-05
8.752136752136753,5.1823625447382e-05
8.74969474969475,5.186756506672282e-05
8.747252747252748,5.191156297857162e-05
8.744810744810746,5.1955619289533276e-05
8.742368742368743,5.1999734106462374e-05
8.73992673992674,5.204390753646403e-05
8.737484737484738,5.2088139686894586e-05
8.735042735042736,5.213243066536232e-05
8.732600732600734,5.2176780579728116e-05
8.730158730158731,5.2221189538106286e-05
8.727716727716729,5.226565764886523e-05
8.725274725274726,5.2310185020628205e-05
8.722832722832724,5.2354771762274e-05
8.720390720390721,5.239941798293773e-05
8.717948717948717,5.244412379201157e-05
8.715506715506715,5.248888929914539e-05
8.713064713064712,5.253371461424765e-05
8.71062271062271,5.257859984748608e-05
8.708180708180707,5.2623545109288384e-05
8.705738705738705,5.266855051034303e-05
8.703296703296703,5.2713616161600036e-05
8.7008547008547,5.275874217427165e-05
8.698412698412698,5.2803928659833124e-05
8.695970695970695,5.284917573002355e-05
8.693528693528693,5.289448349684652e-05
8.69108669108669,5.293985207257096e-05
8.688644688644688,5.298528156973184e-05
8.686202686202686,5.303077210113105e-05
8.683760683760683,5.307632377983799e-05
8.68131868131868,5.3121936719190545e-05
8.678876678876678,5.316761103279574e-05
8.676434676434676,5.321334683453056e-05
8.673992673992673,5.32591442385427e-05
8.671550671550671,5.330500335925144e-05
8.669108669108669,5.335092431134831e-05
8.666666666666666,5.3396907209797955e-05
8.664224664224664,5.3442952169838934e-05
8.661782661782661,5.34890593069845e-05
8.659340659340659,5.353522873702336e-05
8.656898656898656,5.358146057602059e-05
8.654456654456654,5.36277549403183e-05
8.652014652014651,5.367411194653653e-05
8.649572649572649,5.372053171157404e-05
8.647130647130647,5.376701435260914e-05
8.644688644688644,5.381355998710043e-05
8.642246642246642,5.386016873278776e-05
8.63980463980464,5.3906840707692897e-05
8.637362637362637,5.3953576030120463e-05
8.634920634920634,5.400037481865871e-05
8.632478632478632,5.404723719218035e-05
8.63003663003663,5.409416326984342e-05
8.627594627594627,5.41411531710921e-05
8.625152625152625,5.41882070156575e-05
8.622710622710622,5.423532492355864e-05
8.62026862026862,5.42825070151031e-05
8.617826617826617,5.432975341088807e-05
8.615384615384615,5.437706423180104e-05
8.612942612942613,5.442443959902077e-05
8.61050061050061,5.447187963401805e-05
8.608058608058608,5.451938445855662e-05
8.605616605616605,5.456695419469402e-05
8.603174603174603,5.461458896478249e-05
8.6007326007326,5.466228889146972e-05
8.598290598290598,5.471005409769985e-05
8.595848595848596,5.4757884706714305e-05
8.593406593406593,5.480578084205268e-05
8.59096459096459,5.4853742627553525e-05
8.588522588522588,5.4901770187355415e-05
8.586080586080586,5.494986364589767e-05
8.583638583638583,5.499802312792132e-05
8.581196581196581,5.5046248758469947e-05
8.578754578754578,5.5094540662890704e-05
8.576312576312576,5.5142898966835056e-05
8.573870573870574,5.51913237962598e-05
8.571428571428571,5.523981527742786e-05
8.568986568986569,5.528837353690937e-05
8.566544566544566,5.533699870158236e-05
8.564102564102564,5.538569089863389e-05
8.561660561660561,5.543445025556078e-05
8.559218559218559,5.5483276900170704e-05
8.556776556776557,5.553217096058296e-05
8.554334554334554,5.5581132565229514e-05
8.551892551892552,5.5630161842855857e-05
8.54945054945055,5.567925892252198e-05
8.547008547008547,5.57284239336033e-05
8.544566544566544,5.577765700579162e-05
8.542124542124542,5.5826958269096e-05
8.53968253968254,5.5876327853843823e-05
8.537240537240537,5.592576589068165e-05
8.534798534798535,5.597527251057621e-05
8.532356532356532,5.6024847844815355e-05
8.52991452991453,5.607449202500904e-05
8.527472527472527,5.612420518309023e-05
8.525030525030525,5.617398745131598e-05
8.522588522588523,5.6223838962268235e-05
8.52014652014652,5.6273759848854974e-05
8.517704517704518,5.6323750244311117e-05
8.515262515262515,5.6373810282199475e-05
8.512820512820513,5.642394009641181e-05
8.51037851037851,5.647413982116973e-05
8.507936507936508,5.652440959102577e-05
8.505494505494505,5.65747495408644e-05
8.503052503052503,5.662515980590284e-05
8.5006105006105,5.6675640521692335e-05
8.498168498168498,5.6726191824118966e-05
8.495726495726496,5.6776813849404725e-05
8.493284493284493,5.682750673410852e-05
8.49084249084249,5.6878270615127224e-05
8.488400488400488,5.6929105629696636e-05
8.485958485958486,5.698001191539257e-05
8.483516483516484,5.70309896101318e-05
8.481074481074481,5.70820388521732e-05
8.478632478632479,5.71331597801187e-05
8.476190476190476,5.718435253291436e-05
8.473748473748474,5.723561724985135e-05
8.471306471306471,5.728695407056713e-05
8.468864468864469,5.733836313504635e-05
8.466422466422467,5.738984458362205e-05
8.463980463980464,5.744139855697652e-05
8.461538461538462,5.74930251961426e-05
8.45909645909646,5.7544724642504574e-05
8.456654456654457,5.7596497037799315e-05
8.454212454212454,5.7648342524117306e-05
8.451770451770452,5.770026124390379e-05
8.44932844932845,5.7752253339959774e-05
8.446886446886447,5.780431895544319e-05
8.444444444444445,5.785645823386989e-05
8.442002442002442,5.7908671319114856e-05
8.43956043956044,5.796095835541317e-05
8.437118437118437,5.801331948736124e-05
8.434676434676435,5.806575485991777e-05
8.432234432234432,5.811826461840503e-05
8.42979242979243,5.817084890850979e-05
8.427350427350428,5.82235078762846e-05
8.424908424908425,5.8276241668148786e-05
8.422466422466423,5.832905043088968e-05
8.42002442002442,5.838193431166361e-05
8.417582417582418,5.843489345799722e-05
8.415140415140415,5.848792801778842e-05
8.412698412698413,5.854103813930766e-05
8.41025641025641,5.859422397119902e-05
8.407814407814408,5.8647485662481364e-05
8.405372405372406,5.870082336254946e-05
8.402930402930403,5.875423722117525e-05
8.4004884004884,5.8807727388508876e-05
8.398046398046398,5.886129401507993e-05
8.395604395604396,5.8914937251798564e-05
8.393162393162394,5.896865724995678e-05
8.390720390720391,5.9022454161229435e-05
8.388278388278389,5.9076328137675616e-05
8.385836385836386,5.913027933173965e-05
8.383394383394384,5.918430789625242e-05
8.380952380952381,5.923841398443251e-05
8.378510378510379,5.929259774988741e-05
8.376068376068377,5.9346859346614725e-05
8.373626373626374,5.940119892900342e-05
8.371184371184372,5.945561665183491e-05
8.36874236874237,5.9510112670284484e-05
8.366300366300367,5.956468713992231e-05
8.363858363858364,5.9619340216714826e-05
8.361416361416362,5.967407205702587e-05
8.35897435897436,5.972888281761801e-05
8.356532356532357,5.9783772655653644e-05
8.354090354090355,5.983874172869642e-05
8.351648351648352,5.989379019471234e-05
8.34920634920635,5.994891821207111e-05
8.346764346764347,6.00041259395473e-05
8.344322344322345,6.0059413536321765e-05
8.341880341880342,6.0114781161982715e-05
8.33943833943834,6.0170228976527167e-05
8.336996336996338,6.02257571403621e-05
8.334554334554335,6.028136581430582e-05
8.332112332112333,6.033705515958918e-05
8.32967032967033,6.039282533785692e-05
8.327228327228328,6.0448676511168944e-05
8.324786324786325,6.0504608842001624e-05
8.322344322344323,6.056062249324911e-05
8.31990231990232,6.061671762822464e-05
8.317460317460318,6.067289441066183e-05
8.315018315018316,6.0729153004716055e-05
8.312576312576313,6.078549357496571e-05
8.31013431013431,6.084191628641363e-05
8.307692307692308,6.089842130448825e-05
8.305250305250306,6.095500879504519e-05
8.302808302808304,6.101167892436837e-05
8.300366300366301,6.106843185917156e-05
8.297924297924299,6.112526776659951e-05
8.295482295482296,6.118218681422958e-05
8.293040293040294,6.123918917007288e-05
8.290598290598291,6.129627500257574e-05
8.288156288156289,6.135344448062107e-05
8.285714285714286,6.141069777352976e-05
8.283272283272284,6.146803505106206e-05
8.28083028083028,6.152545648341895e-05
8.278388278388277,6.158296224124348e-05
8.275946275946275,6.164055249562234e-05
8.273504273504273,6.16982274180871e-05
8.27106227106227,6.175598718061576e-05
8.268620268620268,6.181383195563401e-05
8.266178266178265,6.187176191601681e-05
8.263736263736263,6.192977723508972e-05
8.26129426129426,6.198787808663033e-05
8.258852258852258,6.204606464486979e-05
8.256410256410255,6.210433708449419e-05
8.253968253968253,6.216269558064597e-05
8.25152625152625,6.222114030892543e-05
8.249084249084248,6.227967144539222e-05
8.246642246642246,6.233828916656676e-05
8.244200244200243,6.239699364943169e-05
8.241758241758241,6.245578507143338e-05
8.239316239316238,6.251466361048344e-05
8.236874236874236,6.257362944496017e-05
8.234432234432234,6.263268275371003e-05
8.231990231990231,6.269182371604923e-05
